PPTYP,PPTYPT,PPGROUP,PPGROUPT,PAYPLAN,PAYPLANT,PPGRD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-18
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CX,CX-SENIOR EXPERT POSITIONS IN THE FEDERAL DEPOSIT INSURANCE CORPORATION,CX-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-21
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-22
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-23
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EK,EK-THE NATIONAL DEFENSE AUTHORIZATION ACT OF 1995 DEPARTMENT OF ENERGY EXCEPTED SERVICE,EK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EK,EK-THE NATIONAL DEFENSE AUTHORIZATION ACT OF 1995 DEPARTMENT OF ENERGY EXCEPTED SERVICE,EK-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EK,EK-THE NATIONAL DEFENSE AUTHORIZATION ACT OF 1995 DEPARTMENT OF ENERGY EXCEPTED SERVICE,EK-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EM,EM-FDIC EXECUTIVE-LEVEL POSITIONS ONLY,EM-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EN,EN-NATIONAL NUCLEAR SECURITY ADMINISTRATION EXCEPTED SERVICE ONLY,EN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EN,EN-NATIONAL NUCLEAR SECURITY ADMINISTRATION EXCEPTED SERVICE ONLY,EN-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FJ,FJ-OFFICIALS ON NONCAREER APPOINTMENTS,FJ-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-C
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-D
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-E
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-F
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-G
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-H
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-I
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-J
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-K
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-L
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-M
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GE,GE-U.S. GOVERNMENT PRINTING OFFICE EMPLOYEES FORMERLY UNDER PAY PLAN SL (SENIOR LEVEL POSITIONS),GE-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GI,GI-U.S. GOVERNMENT PRINTING OFFICE CRIMINAL INVESTIGATORS,GI-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GI,GI-U.S. GOVERNMENT PRINTING OFFICE CRIMINAL INVESTIGATORS,GI-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,HU,HU-HASKELL INDIAN NATIONS UNIVERSITY DEMONSTRATION PROJECT,HU-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,HU,HU-HASKELL INDIAN NATIONS UNIVERSITY DEMONSTRATION PROJECT,HU-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,HU,HU-HASKELL INDIAN NATIONS UNIVERSITY DEMONSTRATION PROJECT,HU-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,HU,HU-HASKELL INDIAN NATIONS UNIVERSITY DEMONSTRATION PROJECT,HU-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,HU,HU-HASKELL INDIAN NATIONS UNIVERSITY DEMONSTRATION PROJECT,HU-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IA,IA-DEFENSE CIVILIAN INTELLIGENCE PERS. SYS.,IA-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IA,IA-DEFENSE CIVILIAN INTELLIGENCE PERS. SYS.,IA-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IA,IA-DEFENSE CIVILIAN INTELLIGENCE PERS. SYS.,IA-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IA,IA-DEFENSE CIVILIAN INTELLIGENCE PERS. SYS.,IA-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IA,IA-DEFENSE CIVILIAN INTELLIGENCE PERS. SYS.,IA-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IE,IE-SENIOR INTELLIGENCE EXECUTIVE SERVICE (SIES) PROGRAM,IE-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IJ,IJ-IMMIGRATION JUDGE SCHEDULE,IJ-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IP,IP-SENIOR INTELLIGENCE PROFESSIONAL (SIP) PROGRAM,IP-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IR,IR-INTERNAL REVENUE SERVICE BROADBAND CLASSIFICATION AND PAY SYSTEM POSITIONS ONLY,IR-DM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IR,IR-INTERNAL REVENUE SERVICE BROADBAND CLASSIFICATION AND PAY SYSTEM POSITIONS ONLY,IR-FM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IR,IR-INTERNAL REVENUE SERVICE BROADBAND CLASSIFICATION AND PAY SYSTEM POSITIONS ONLY,IR-SM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-2D
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-3A
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-3B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-4A
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-4B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NC,NC-NRL ADMINISTRATIVE SUPPORT,NC-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NC,NC-NRL ADMINISTRATIVE SUPPORT,NC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NC,NC-NRL ADMINISTRATIVE SUPPORT,NC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NF,NF-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S FUTURE LEADERS CAREER PATH,NF-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NF,NF-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S FUTURE LEADERS CAREER PATH,NF-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NK,NK-ADMINISTRATION SUPPORT,NK-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NK,NK-ADMINISTRATION SUPPORT,NK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-NRL ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-NRL ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-NRL ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-NRL ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-NRL ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-NRL SCIENCE AND ENGINEERING PROFESSIONAL,NP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-NRL SCIENCE AND ENGINEERING PROFESSIONAL,NP-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-NRL SCIENCE AND ENGINEERING PROFESSIONAL,NP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-NRL SCIENCE AND ENGINEERING PROFESSIONAL,NP-04
